INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Палитра свободных звуков.',387,'17.02.2001','10.03.2001',705230,7,424,9,1901999,3270152,2286434,2782694);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Свет глазами мастера',522,'14.07.1995','30.07.1995',740797,6,496,50,3842847,5106293,81830,2966680);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мастерство, фантазия, щедрость',236,'13.09.1993','22.09.1993',240890,4,497,11,1265833,1226582,4765900,1794096);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Эрмитаж интересных встреч',287,'13.09.2020','22.09.2020',283193,1,230,49,3695881,9632490,1773419,4317973);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Талант годам не подвластен',462,'14.09.1994','08.10.1994',96322,5,189,22,7471897,7336433,2646732,4094519);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Художник эпохи',234,'09.12.2013','26.12.2013',276410,5,199,9,9794929,2013188,1676033,3017264);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Кистью творца остановленный миг',378,'24.09.2015','11.10.2015',219663,4,442,27,4101943,1417093,264868,1209740);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Бесконечный полет фантазии',377,'31.12.1997','04.01.1998',402060,3,217,42,6984658,3756963,1112490,4152089);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Реформатор изобразительного искусства',545,'20.12.1994','05.01.1995',857802,7,439,29,2060320,9837747,771250,2658616);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сказка в русской живописи',170,'13.03.2007','11.04.2007',409651,3,495,28,2246545,3240804,1941448,3849160);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну Вдохновение',164,'20.05.2006','29.05.2006',592742,2,22,37,1486283,5031248,4785376,1922581);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Путешествие в страну творчества',103,'26.01.2021','07.02.2021',229376,5,28,33,8345569,9363926,345678,456982);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('В мире грёз',417,'30.09.2012','18.10.2012',93061,8,46,42,1576542,1518404,4478905,2226783);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Искусство нашего края',393,'21.03.2002','21.04.2002',559717,2,351,27,4766348,8360135,3245936,2873670);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Прекрасное вокруг нас',516,'23.02.1995','25.03.1995',223188,1,232,25,5819119,4896726,2258245,3522829);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fastener Expo Shanghai',395,'26.07.2003','13.08.2003',835850,1,49,32,3095955,3463295,4029634,2444721);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design Shanghai',114,'08.02.2007','11.03.2007',515598,8,407,47,3033305,4603293,1162413,2214568);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Zjtex',451,'16.09.1994','29.09.1994',155947,6,487,19,6705428,5703052,2040591,4974044);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Sino Dental',89,'11.07.2011','28.07.2011',842061,4,309,22,8380977,5271400,1521541,3845985);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou International Lighting Exhibition',525,'31.03.2011','13.04.2011',15922,5,248,34,6427891,1870698,4946073,2378122);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Guangzhou Electrical Building Technology (GEBT)',166,'11.02.2021','24.02.2021',17435,8,187,34,9353287,6760835,1189728,420074);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('CBBE',363,'09.04.2007','19.04.2007',354777,2,206,17,8687146,6223775,3517491,710013);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beijing International Manufacturing Exhibition',234,'23.12.2001','15.01.2002',202142,6,189,44,9996751,9278380,1109389,38079);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('GITF',417,'09.08.1996','27.08.1996',541238,4,344,3,1772695,5918697,3134806,2673908);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ITMA Asia',361,'29.08.2008','25.09.2008',356417,2,186,13,3230822,3184735,1846822,3863608);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('LogiMAT',308,'14.09.2016','15.09.2016',593446,6,333,15,599202,6764088,1549131,4318497);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('All in Caravaning',56,'03.02.2007','06.02.2007',597242,5,14,32,8098738,4459492,570184,2578951);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Haute-Savoie',319,'19.08.2016','24.08.2016',547044,3,67,26,7426086,6054658,4503729,3197588);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Exposition De Picardie',405,'07.10.2003','29.10.2003',981574,7,481,20,8930820,5328964,4746451,1141707);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cfia Rennes',312,'14.12.2012','24.12.2012',255037,6,392,12,6933786,5087710,4606271,3312319);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Mulhouse',227,'09.07.2000','15.07.2000',14627,2,159,8,5546813,9340322,3514108,4815764);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Provins Medieval Festival',216,'13.06.2018','04.07.2018',862058,5,118,34,4198788,5529636,2896592,2833008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ART3F Paris',153,'03.07.2009','16.07.2009',980626,1,243,36,5133193,9123634,1970295,3592107);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Foire Internationale de Lyon',308,'25.05.2014','06.06.2014',569575,7,392,4,7438897,9786163,95005,2630582);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Cannes Lions',504,'11.02.2014','24.02.2014',862426,7,92,50,292060,895149,1852735,429951);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St. Anthony Park Arts Festival',547,'04.03.2014','22.03.2014',737350,2,112,34,8366205,4212513,3950582,2861553);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Wedding & Portrait Photography Expo (WPPI)',11,'18.11.1995','16.12.1995',302138,1,229,44,3478616,8093047,3003094,2757853);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('WPPI Wedding & Portrait Photography Expo',485,'29.12.1992','19.01.1993',65126,2,351,27,5196363,8841321,1524964,1755692);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Italian Family Festa San Jose',3,'02.10.2011','21.10.2011',575170,1,293,43,826925,1422431,2977462,3682107);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('New York International Antiquarian Book Fair',23,'25.02.1996','03.03.1996',844049,4,75,27,1495891,7422409,2802493,2430867);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show Fall',190,'10.11.1996','25.11.1996',856783,2,494,48,3033391,9020478,4527662,1353567);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fan Expo',228,'27.04.2016','03.05.2016',297190,4,209,15,4987367,7275386,2295151,4784452);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('McMenamins UFO Festival',369,'18.04.2001','03.05.2001',24569,4,110,20,9840009,7354091,2808733,3957611);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Home & Crafts Faire Fredericksburg',300,'02.07.1996','15.07.1996',231371,2,226,43,1236867,8395316,3465312,4155393);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('West Coast Historical Militaria Collectors Show',472,'14.02.2019','26.02.2019',431104,2,345,6,8561992,2440559,4159487,151148);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Antique Spectacular Quad Cities',489,'21.03.1998','25.03.1998',185952,1,300,37,9194445,9180614,865458,3549234);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ArtExpo',15,'14.06.1991','15.07.1991',752090,2,118,42,6399825,6047414,3094363,1332222);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show',165,'14.08.2006','31.08.2006',167140,8,18,35,8674675,8793396,1593712,4799812);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Modern Art Miami',245,'12.08.1995','16.08.1995',342640,8,172,13,3849049,9201598,3873408,3308238);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Untitled Art',485,'28.10.1996','08.11.1996',405463,4,232,45,177685,6043978,1148072,2060611);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Original Beach Antique Show',198,'29.04.2021','17.05.2021',887718,8,321,36,2291394,508133,1466407,1972363);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('National Conference and Exposition',495,'17.09.1992','12.10.1992',307607,8,119,25,3832828,2204907,3492008,2461076);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hay Festival',535,'10.04.2017','20.04.2017',286166,5,300,12,9860176,8625560,3564007,3669475);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('London Map Fair',480,'16.02.2014','21.02.2014',982693,1,201,31,6812733,6918149,3620830,1858927);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St Magnus International Festival',46,'25.11.2015','03.12.2015',505798,2,290,33,5225750,2217706,50417,3571630);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Three Counties Show',27,'19.11.2005','11.12.2005',916049,6,46,6,37667,648083,2150947,3411238);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ICE',424,'03.02.2001','04.02.2001',435248,8,65,5,7699953,5395047,46924,3843015);
